epoch,train/lr,train/loss,val/loss,train/acc,train/f1
82,0.000975528258147573,0.007276323989933126,0.045957492627933916,0.47578454332552694,0.5810928961748634
83,0.0009045084971874711,0.007015393663332308,0.04038405476831922,0.4891334894613583,0.5976658860265418
84,0.0007938926261462329,0.006615997512056299,0.03973970825181288,0.5134894613583139,0.6179625292740047
85,0.0006545084971874714,0.006157753598602051,0.03762281247798134,0.5443559718969555,0.6420921155347386
86,0.0004999999999999975,0.005683824500135405,0.04214936998837134,0.5770023419203747,0.6706869633099142
87,0.0003454915028125254,0.005291852070095729,0.04561742329422165,0.6040281030444965,0.6920608899297425
88,0.00020610737385376375,0.004985186299413927,0.04655650667115754,0.624543325526932,0.7093598750975799
89,9.549150281252728e-05,0.004690767650025739,0.0447787971181028,0.646135831381733,0.7281014832162372
90,2.4471741852423025e-05,0.0045674592138818075,0.04480366226212651,0.6511475409836066,0.7339812646370023
91,0.0,0.004488391564336354,0.04471735327559359,0.6595316159250586,0.7372599531615925
92,2.4471741852423235e-05,0.004495178351701725,0.04456018561533853,0.659016393442623,0.7397501951600312
93,9.549150281252768e-05,0.004578893070817114,0.04405827550034897,0.652927400468384,0.7316315378610461
94,0.000206107373853766,0.004616594313244594,0.04585969616092887,0.6500234192037471,0.731608118657299
95,0.0003454915028125337,0.0048263460859825,0.04279695312474288,0.6348009367681499,0.7192896174863388
96,0.0005000000000000094,0.005091322069075722,0.0377282024744679,0.6142388758782201,0.7015846994535521
97,0.0006545084971874851,0.0056028800669213445,0.038045679821687585,0.5807025761124122,0.6745823575331772
98,0.0007938926261462498,0.005993352684625602,0.03986065177356496,0.5581264637002342,0.6550273224043716
99,0.0009045084971874888,0.006367636527709699,0.03730180355555871,0.5352693208430913,0.6297814207650274
100,0.0009755282581475946,0.006408849979043497,0.03805723070513969,0.52903981264637,0.6313817330210773
